0.40327571841085946,0.4198123985034489,0.4363490785960384,AA-1 AA-2
0.2806451050553731,0.2990465567123882,0.31744800836940334,AA-1 AA-3
0.34133189684474463,0.35868210989043964,0.37603232293613464,AA-1 AA-4
0.33162874421334343,0.35031267634546426,0.3689966084775851,AA-1 AH-1
0.17816414970825856,0.1991081578640906,0.22005216601992267,AA-1 AH-2
0.04190580352760323,0.06579749336115688,0.08968918319471053,AA-1 AH-3
0.05735507504112053,0.08143159546384503,0.10550811588656953,AA-1 AH-4
0.22731814837049077,0.24598296321222712,0.26464777805396345,AA-1 HA-1
0.034534046437272606,0.05503082468814652,0.07552760293902043,AA-1 HA-2
0.08669874413731164,0.10837315203511566,0.13004755993291967,AA-1 HA-3
0.08249007958037816,0.10391230396163242,0.1253345283428867,AA-1 HA-4
0.17592711971577404,0.19454980472718178,0.21317248973858952,AA-1 HH-1
0.023076993699852805,0.042821324598597575,0.06256565549734235,AA-1 HH-2
-0.027155565377340554,-0.006291187677668952,0.01457319002200265,AA-1 HH-3
0.03352301606461541,0.05138565348208306,0.0692482908995507,AA-1 HH-4
0.4264004019059517,0.4431336995588913,0.45986699721183094,AA-2 AA-3
0.2359411391581169,0.25799292410621455,0.28004470905431217,AA-2 AA-4
0.05285732846621325,0.0774320208288879,0.10200671319156257,AA-2 AH-1
0.4067620740373862,0.4266984562247483,0.4466348384121104,AA-2 AH-2
0.08646762913828976,0.11390522473133377,0.14134282032437778,AA-2 AH-3
0.06487742613685613,0.09074326043128549,0.11660909472571485,AA-2 AH-4
-0.0018190699487526558,0.01997435705371447,0.04176778405618159,AA-2 HA-1
0.29121035473745127,0.3115325849677002,0.3318548151979491,AA-2 HA-2
0.09790447780972537,0.1207084142957948,0.14351235078186425,AA-2 HA-3
0.051566816660330056,0.07430243990365781,0.09703806314698557,AA-2 HA-4
0.033356506667102784,0.05279785391522344,0.07223920116334409,AA-2 HH-1
0.24056888848047878,0.26080395610175494,0.2810390237230311,AA-2 HH-2
0.0067651544706167355,0.028134134639162763,0.04950311480770879,AA-2 HH-3
-0.020906069617229572,-5.025284531760142e-05,0.02080556392659437,AA-2 HH-4
0.22065287765769115,0.24238309847960815,0.26411331930152515,AA-3 AA-4
-0.0023590110659109063,0.024577869148031426,0.051514749361973755,AA-3 AH-1
0.1201987945408531,0.14508298652354917,0.16996717850624524,AA-3 AH-2
0.35633813918499035,0.37875676460321883,0.4011753900214473,AA-3 AH-3
0.12875277086299727,0.15573024856016787,0.18270772625733847,AA-3 AH-4
0.005896511249107592,0.02797159060218606,0.05004666995526452,AA-3 HA-1
0.07168800983882563,0.09425547036042871,0.11682293088203179,AA-3 HA-2
0.33970409821852615,0.3594817520406326,0.37925940586273904,AA-3 HA-3
